id_venta,fecha,id_cliente,id_producto,id_agente,zona,cantidad,precio_unitario,descuento_pct,monto_total,tipo_pago,estado
VT000244,2023-11-10,CL0495,PR030,AG014,Cuyo,5,4245.0,0.05,21225.02,Cheque,Completada
VT000245,2023-01-17,CL0305,PR030,AG002,AMBA,3,4566.27,0.0,13698.82,Tarjeta de crédito,Completada
VT000246,2024-11-28,CL0229,PR028,AG002,AMBA,20,10570.29,0.15,211405.84,Transferencia,Completada
VT000247,2023-12-13,CL0149,PR029,AG010,NEA,5,3312.21,0.05,16561.06,Cheque,Completada
VT000248,2024-12-17,CL0052,PR011,AG002,AMBA,1,123445.59,0.0,123445.59,Transferencia,Completada
VT000249,2024-12-16,CL0115,PR006,AG010,NEA,1,12105.2,0.0,12105.2,Tarjeta de crédito,Completada
VT000250,2024-10-21,CL0278,PR022,AG003,AMBA,1,253733.84,0.0,253733.84,Tarjeta de crédito,Completada
VT000251,2023-09-19,CL0377,PR018,AG001,AMBA,2,2854.81,0.0,5709.62,Cheque,Completada
VT000252,2023-11-20,CL0442,PR004,AG005,Centro,1,91961.39,0.0,91961.39,Transferencia,Completada
VT000253,2024-10-18,CL0397,PR024,AG002,AMBA,1,45803.79,0.0,45803.79,Tarjeta de crédito,Completada
VT000254,2023-10-06,CL0068,PR020,AG009,NOA,10,5195.93,0.1,51959.34,Transferencia,Completada
VT000255,2023-06-05,CL0386,PR028,AG007,Centro,1,11598.18,0.0,11598.18,Transferencia,Completada
VT000256,2024-03-20,CL0293,PR021,AG013,Cuyo,3,184830.66,0.0,554491.99,Tarjeta de crédito,Completada
VT000257,2024-12-03,CL0235,PR020,AG010,NEA,5,5490.82,0.05,27454.09,Tarjeta de crédito,Completada
VT000258,2024-06-28,CL0287,PR017,AG002,AMBA,3,3268.88,0.0,9806.63,Efectivo,Completada
VT000259,2024-04-01,CL0006,PR018,AG010,NEA,10,2490.22,0.1,24902.19,Transferencia,Completada
VT000260,2023-04-05,CL0042,PR030,AG007,Centro,20,3687.2,0.15,73743.98,Transferencia,Completada
VT000261,2024-05-02,CL0263,PR005,AG007,Centro,1,25938.49,0.0,25938.49,Cheque,Completada
VT000262,2024-12-26,CL0088,PR017,AG011,Patagonia,5,3134.52,0.05,15672.6,Efectivo,Completada
VT000263,2023-05-11,CL0274,PR023,AG006,Centro,3,120087.8,0.0,360263.39,Cheque,Completada
VT000264,2024-02-19,CL0178,PR017,AG005,Centro,2,3261.99,0.0,6523.97,Tarjeta de crédito,Completada
VT000265,2024-11-04,CL0454,PR010,AG007,Centro,1,18490.77,0.0,18490.77,Transferencia,Completada
VT000266,2024-08-02,CL0476,PR011,AG003,AMBA,2,123733.34,0.0,247466.67,Cheque,Completada
VT000267,2024-07-01,CL0488,PR009,AG002,AMBA,3,327986.66,0.0,983959.97,Transferencia,Completada
VT000268,2024-07-04,CL0450,PR015,AG006,Centro,2,95828.3,0.0,191656.6,Tarjeta de crédito,Completada
VT000269,2023-11-03,CL0492,PR028,AG002,AMBA,3,12567.11,0.0,37701.32,Transferencia,Completada
VT000270,2023-09-19,CL0354,PR018,AG001,AMBA,5,2750.53,0.05,13752.67,Transferencia,Completada
VT000271,2024-09-24,CL0478,PR009,AG001,AMBA,1,321755.45,0.0,321755.45,Transferencia,Completada
VT000272,2024-09-24,CL0322,PR016,AG006,Centro,5,8259.56,0.05,41297.78,Tarjeta de crédito,Completada
VT000273,2024-10-29,CL0404,PR004,AG003,AMBA,1,93634.99,0.0,93634.99,Tarjeta de crédito,Completada
VT000274,2024-11-21,CL0071,PR029,AG009,NOA,2,3473.28,0.0,6946.55,Transferencia,Completada
VT000275,2024-02-12,CL0341,PR017,AG003,AMBA,2,3173.36,0.0,6346.73,Tarjeta de crédito,Completada
VT000276,2024-02-02,CL0467,PR030,AG005,Centro,10,4243.21,0.1,42432.13,Cheque,Completada
VT000277,2024-09-16,CL0271,PR015,AG004,AMBA,2,91637.05,0.0,183274.1,Transferencia,Completada
VT000278,2024-05-28,CL0093,PR028,AG007,Centro,3,12122.49,0.0,36367.48,Transferencia,Completada
VT000279,2024-07-04,CL0264,PR009,AG003,AMBA,1,310565.0,0.0,310565.0,Transferencia,Completada
VT000280,2024-09-13,CL0355,PR003,AG014,Cuyo,1,179530.72,0.0,179530.72,Transferencia,Completada
VT000281,2024-11-11,CL0384,PR002,AG013,Cuyo,1,272986.64,0.0,272986.64,Cheque,Completada
VT000282,2023-10-20,CL0262,PR020,AG011,Patagonia,10,5550.69,0.1,55506.93,Tarjeta de crédito,Completada
VT000283,2023-11-14,CL0109,PR012,AG013,Cuyo,1,176763.18,0.0,176763.18,Transferencia,Completada
VT000284,2023-04-03,CL0465,PR017,AG004,AMBA,3,3059.39,0.0,9178.18,Tarjeta de crédito,Completada
VT000285,2024-04-05,CL0386,PR027,AG005,Centro,5,7981.69,0.05,39908.45,Tarjeta de crédito,Completada
VT000286,2023-02-07,CL0136,PR009,AG009,NOA,1,312490.48,0.0,312490.48,Transferencia,Completada
VT000287,2024-01-02,CL0405,PR012,AG008,NOA,1,186510.42,0.0,186510.42,Tarjeta de crédito,Completada
VT000288,2024-03-08,CL0176,PR028,AG012,Patagonia,5,11896.78,0.05,59483.9,Tarjeta de crédito,Completada
VT000289,2023-09-13,CL0161,PR018,AG008,NOA,5,2680.71,0.05,13403.57,Cheque,Completada
VT000290,2024-04-16,CL0433,PR027,AG015,AMBA,2,8641.83,0.0,17283.65,Tarjeta de crédito,Completada
VT000291,2023-02-01,CL0439,PR016,AG003,AMBA,10,7320.41,0.1,73204.12,Cheque,Completada
VT000292,2023-02-08,CL0199,PR016,AG011,Patagonia,3,8201.96,0.0,24605.87,Tarjeta de crédito,Completada
VT000293,2024-10-02,CL0006,PR006,AG008,NOA,2,12136.92,0.0,24273.84,Transferencia,Completada
VT000294,2023-11-03,CL0093,PR029,AG008,NOA,10,3012.38,0.1,30123.77,Transferencia,Completada
VT000295,2023-05-01,CL0455,PR029,AG003,AMBA,10,3013.67,0.1,30136.67,Tarjeta de crédito,Completada
VT000296,2024-02-21,CL0450,PR030,AG010,NEA,2,4345.27,0.0,8690.55,Transferencia,Completada
VT000297,2024-08-26,CL0226,PR016,AG012,Patagonia,1,8220.92,0.0,8220.92,Transferencia,Completada
VT000298,2023-07-13,CL0155,PR027,AG002,AMBA,3,8741.71,0.0,26225.12,Transferencia,Completada
VT000299,2024-05-08,CL0154,PR017,AG007,Centro,10,2899.26,0.1,28992.61,Cheque,Completada
VT000300,2023-03-27,CL0449,PR017,AG004,AMBA,2,3065.34,0.0,6130.68,Cheque,Completada
VT000301,2023-02-23,CL0165,PR028,AG015,AMBA,3,12318.46,0.0,36955.37,Transferencia,Completada
VT000302,2024-02-29,CL0256,PR007,AG005,Centro,1,35289.74,0.0,35289.74,Tarjeta de crédito,Completada
VT000303,2024-03-07,CL0366,PR008,AG002,AMBA,1,148673.18,0.0,148673.18,Transferencia,Completada
VT000304,2024-05-20,CL0105,PR013,AG004,AMBA,2,353440.2,0.0,706880.41,Tarjeta de crédito,Completada
VT000305,2024-07-23,CL0125,PR027,AG007,Centro,1,8244.62,0.0,8244.62,Transferencia,Completada
VT000306,2024-12-20,CL0178,PR016,AG001,AMBA,10,7656.61,0.1,76566.13,Efectivo,Completada
VT000307,2024-02-15,CL0328,PR016,AG006,Centro,5,7920.11,0.05,39600.55,Tarjeta de crédito,Completada
VT000308,2023-10-11,CL0409,PR030,AG013,Cuyo,3,4435.41,0.0,13306.23,Tarjeta de crédito,Completada
VT000309,2024-09-12,CL0274,PR016,AG011,Patagonia,2,8424.69,0.0,16849.38,Tarjeta de crédito,Completada
VT000310,2023-08-30,CL0071,PR009,AG001,AMBA,1,314596.73,0.0,314596.73,Efectivo,Completada
VT000311,2023-12-19,CL0220,PR021,AG015,AMBA,1,182228.77,0.0,182228.77,Tarjeta de crédito,Completada
VT000312,2023-03-20,CL0069,PR027,AG008,NOA,3,8246.55,0.0,24739.66,Tarjeta de crédito,Completada
VT000313,2023-01-26,CL0051,PR003,AG002,AMBA,2,184027.35,0.0,368054.7,Tarjeta de crédito,Completada
VT000314,2024-12-16,CL0298,PR021,AG001,AMBA,2,180990.34,0.0,361980.68,Transferencia,Completada
VT000315,2024-10-10,CL0477,PR002,AG002,AMBA,1,290183.82,0.0,290183.82,Transferencia,Completada
VT000316,2024-06-28,CL0421,PR019,AG011,Patagonia,2,4570.02,0.0,9140.04,Transferencia,Completada
VT000317,2023-12-01,CL0386,PR009,AG001,AMBA,1,324133.59,0.0,324133.59,Efectivo,Completada
VT000318,2023-06-07,CL0364,PR012,AG002,AMBA,3,180718.99,0.0,542156.98,Transferencia,Completada
VT000319,2023-05-25,CL0449,PR018,AG009,NOA,3,2938.17,0.0,8814.52,Cheque,Completada
VT000320,2023-08-14,CL0377,PR029,AG006,Centro,1,3441.11,0.0,3441.11,Tarjeta de crédito,Completada
VT000321,2024-03-14,CL0316,PR025,AG010,NEA,3,28399.4,0.0,85198.2,Tarjeta de crédito,Completada
VT000322,2024-07-15,CL0182,PR029,AG009,NOA,3,3548.19,0.0,10644.58,Tarjeta de crédito,Completada
VT000323,2024-06-04,CL0058,PR023,AG001,AMBA,1,114854.02,0.0,114854.02,Transferencia,Completada
VT000324,2023-09-07,CL0230,PR001,AG012,Patagonia,1,442642.32,0.0,442642.32,Transferencia,Completada
VT000325,2024-12-11,CL0464,PR010,AG002,AMBA,1,17809.01,0.0,17809.01,Cheque,Completada
VT000326,2024-08-01,CL0294,PR029,AG006,Centro,3,3393.63,0.0,10180.89,Tarjeta de crédito,Completada
VT000327,2024-03-19,CL0093,PR022,AG007,Centro,1,246292.81,0.0,246292.81,Transferencia,Completada
VT000328,2024-05-01,CL0326,PR030,AG002,AMBA,3,4428.78,0.0,13286.33,Cheque,Completada
VT000329,2023-12-07,CL0234,PR006,AG015,AMBA,1,11772.01,0.0,11772.01,Efectivo,Completada
VT000330,2023-08-10,CL0467,PR011,AG005,Centro,1,124353.94,0.0,124353.94,Cheque,Completada
VT000331,2023-11-02,CL0083,PR016,AG001,AMBA,2,8896.65,0.0,17793.29,Cheque,Completada
VT000332,2024-08-16,CL0356,PR013,AG013,Cuyo,5,339043.73,0.05,1695218.63,Tarjeta de crédito,Completada
VT000333,2023-01-16,CL0340,PR009,AG006,Centro,1,329453.4,0.0,329453.4,Tarjeta de crédito,Completada
VT000334,2023-04-21,CL0490,PR017,AG008,NOA,10,2940.36,0.1,29403.62,Transferencia,Completada
VT000335,2023-02-16,CL0284,PR022,AG005,Centro,1,237574.7,0.0,237574.7,Cheque,Completada
VT000336,2023-02-13,CL0438,PR012,AG011,Patagonia,1,174393.57,0.0,174393.57,Cheque,Completada
VT000337,2024-10-22,CL0016,PR003,AG001,AMBA,1,180175.9,0.0,180175.9,Tarjeta de crédito,Anulada
VT000338,2024-07-05,CL0066,PR025,AG003,AMBA,1,28624.46,0.0,28624.46,Transferencia,Completada
VT000339,2024-01-09,CL0175,PR018,AG005,Centro,2,2685.94,0.0,5371.89,Cheque,Completada
VT000340,2023-04-06,CL0313,PR019,AG001,AMBA,5,4268.16,0.05,21340.79,Transferencia,Completada
VT000341,2024-01-25,CL0222,PR017,AG008,NOA,5,3003.75,0.05,15018.73,Transferencia,Completada
VT000342,2024-01-09,CL0101,PR029,AG004,AMBA,5,3385.71,0.05,16928.57,Cheque,Completada
VT000343,2023-06-07,CL0297,PR020,AG003,AMBA,5,5430.71,0.05,27153.57,Tarjeta de crédito,Completada
VT000344,2023-12-15,CL0285,PR029,AG001,AMBA,10,3111.13,0.1,31111.31,Transferencia,Completada
VT000345,2023-11-27,CL0263,PR019,AG008,NOA,1,4615.01,0.0,4615.01,Tarjeta de crédito,Completada
VT000346,2024-05-03,CL0051,PR011,AG011,Patagonia,1,114384.06,0.0,114384.06,Tarjeta de crédito,Completada
VT000347,2024-05-17,CL0465,PR015,AG004,AMBA,3,94382.86,0.0,283148.57,Transferencia,Completada
VT000348,2023-02-16,CL0300,PR019,AG006,Centro,5,4384.27,0.05,21921.33,Tarjeta de crédito,Completada
VT000349,2023-11-13,CL0131,PR019,AG002,AMBA,1,4550.95,0.0,4550.95,Tarjeta de crédito,Completada
VT000350,2024-05-10,CL0344,PR024,AG007,Centro,1,45208.81,0.0,45208.81,Efectivo,Completada
VT000351,2024-02-05,CL0163,PR008,AG001,AMBA,1,151322.75,0.0,151322.75,Cheque,Completada
VT000352,2024-10-23,CL0254,PR023,AG005,Centro,2,125841.77,0.0,251683.53,Tarjeta de crédito,Completada
VT000353,2024-06-04,CL0172,PR027,AG007,Centro,2,8206.86,0.0,16413.71,Transferencia,Completada
VT000354,2023-05-30,CL0442,PR024,AG013,Cuyo,1,42836.86,0.0,42836.86,Tarjeta de crédito,Completada
VT000355,2023-03-13,CL0496,PR018,AG004,AMBA,3,2916.09,0.0,8748.26,Transferencia,Completada
VT000356,2024-05-22,CL0084,PR030,AG009,NOA,2,4489.97,0.0,8979.95,Tarjeta de crédito,Completada
VT000357,2023-01-27,CL0015,PR016,AG006,Centro,3,8227.92,0.0,24683.76,Tarjeta de crédito,Completada
VT000358,2024-04-11,CL0110,PR004,AG013,Cuyo,1,98907.9,0.0,98907.9,Tarjeta de crédito,Completada
VT000359,2024-12-04,CL0298,PR027,AG004,AMBA,2,8615.06,0.0,17230.12,Transferencia,Completada
VT000360,2024-04-04,CL0088,PR008,AG003,AMBA,1,152548.0,0.0,152548.0,Tarjeta de crédito,Completada
VT000361,2023-11-21,CL0405,PR025,AG012,Patagonia,1,27247.54,0.0,27247.54,Transferencia,Completada
VT000362,2024-05-23,CL0201,PR007,AG001,AMBA,1,33413.89,0.0,33413.89,Cheque,Completada
VT000363,2023-12-28,CL0310,PR001,AG001,AMBA,3,446125.71,0.0,1338377.14,Cheque,Completada
VT000364,2024-03-12,CL0227,PR006,AG001,AMBA,2,12504.11,0.0,25008.21,Transferencia,Completada
VT000365,2024-12-05,CL0452,PR016,AG011,Patagonia,2,8814.37,0.0,17628.74,Transferencia,Completada
VT000366,2023-11-20,CL0022,PR004,AG001,AMBA,2,95740.78,0.0,191481.56,Cheque,Completada
VT000367,2024-12-13,CL0365,PR007,AG011,Patagonia,2,33637.33,0.0,67274.65,Tarjeta de crédito,Completada
VT000368,2024-11-18,CL0327,PR026,AG004,AMBA,2,21188.31,0.0,42376.62,Transferencia,Completada
VT000369,2023-06-26,CL0326,PR026,AG001,AMBA,10,19005.62,0.1,190056.19,Transferencia,Completada
VT000370,2023-03-10,CL0204,PR027,AG004,AMBA,20,6943.15,0.15,138862.93,Transferencia,Anulada
VT000371,2023-04-07,CL0010,PR028,AG002,AMBA,5,11582.96,0.05,57914.82,Cheque,Completada
VT000372,2023-01-19,CL0345,PR017,AG007,Centro,10,2829.06,0.1,28290.62,Tarjeta de crédito,Completada
VT000373,2023-04-04,CL0416,PR028,AG008,NOA,2,12415.55,0.0,24831.1,Tarjeta de crédito,Completada
VT000374,2024-06-20,CL0049,PR019,AG005,Centro,20,3645.28,0.15,72905.56,Tarjeta de crédito,Completada
VT000375,2023-03-14,CL0217,PR018,AG001,AMBA,5,2591.81,0.05,12959.04,Transferencia,Completada
VT000376,2023-10-09,CL0084,PR026,AG007,Centro,5,21469.98,0.05,107349.91,Cheque,Completada
VT000377,2024-10-16,CL0310,PR008,AG011,Patagonia,2,149032.67,0.0,298065.34,Tarjeta de crédito,Completada
VT000378,2023-01-25,CL0393,PR027,AG008,NOA,2,8572.05,0.0,17144.1,Transferencia,Completada
VT000379,2024-09-26,CL0332,PR017,AG011,Patagonia,5,3165.31,0.05,15826.54,Transferencia,Completada
VT000380,2023-09-08,CL0163,PR005,AG002,AMBA,1,24364.19,0.0,24364.19,Transferencia,Completada
VT000381,2023-04-24,CL0075,PR005,AG012,Patagonia,1,25744.0,0.0,25744.0,Transferencia,Completada
VT000382,2024-07-01,CL0397,PR006,AG003,AMBA,1,12209.02,0.0,12209.02,Transferencia,Completada
VT000383,2024-05-14,CL0165,PR029,AG001,AMBA,2,3327.3,0.0,6654.61,Cheque,Completada
VT000384,2024-11-04,CL0014,PR030,AG011,Patagonia,20,3943.91,0.15,78878.29,Tarjeta de crédito,Completada
VT000385,2024-07-30,CL0287,PR015,AG013,Cuyo,1,94592.9,0.0,94592.9,Transferencia,Completada
VT000386,2024-09-19,CL0121,PR011,AG007,Centro,5,110667.21,0.05,553336.07,Transferencia,Completada
VT000387,2023-09-08,CL0424,PR008,AG002,AMBA,2,142768.94,0.0,285537.89,Cheque,Completada
VT000388,2023-06-12,CL0078,PR027,AG002,AMBA,10,7718.3,0.1,77183.02,Cheque,Completada
VT000389,2024-08-12,CL0214,PR008,AG005,Centro,1,153096.87,0.0,153096.87,Cheque,Completada
VT000390,2024-09-20,CL0125,PR029,AG012,Patagonia,1,3393.44,0.0,3393.44,Tarjeta de crédito,Completada
VT000391,2024-12-26,CL0345,PR023,AG002,AMBA,1,121414.39,0.0,121414.39,Tarjeta de crédito,Completada
VT000392,2023-12-05,CL0274,PR029,AG010,NEA,1,3457.82,0.0,3457.82,Transferencia,Completada
VT000393,2023-11-10,CL0396,PR019,AG003,AMBA,2,4565.51,0.0,9131.01,Transferencia,Completada
VT000394,2024-08-30,CL0229,PR024,AG010,NEA,3,43496.91,0.0,130490.72,Transferencia,Completada
VT000395,2023-10-23,CL0003,PR021,AG013,Cuyo,1,181809.51,0.0,181809.51,Transferencia,Completada
VT000396,2024-11-29,CL0107,PR028,AG004,AMBA,3,12261.73,0.0,36785.18,Cheque,Completada
VT000397,2024-10-23,CL0500,PR028,AG003,AMBA,2,12053.78,0.0,24107.57,Transferencia,Completada
VT000398,2023-12-13,CL0200,PR020,AG010,NEA,3,5868.76,0.0,17606.28,Transferencia,Completada
VT000399,2024-08-12,CL0314,PR022,AG005,Centro,2,257397.34,0.0,514794.69,Efectivo,Completada
VT000400,2024-08-14,CL0453,PR029,AG008,NOA,2,3543.04,0.0,7086.08,Tarjeta de crédito,Completada
VT000401,2023-04-11,CL0013,PR029,AG007,Centro,2,3601.84,0.0,7203.68,Transferencia,Completada
VT000402,2024-11-15,CL0329,PR023,AG002,AMBA,1,116051.46,0.0,116051.46,Transferencia,Completada
VT000403,2024-02-06,CL0146,PR001,AG011,Patagonia,3,446511.79,0.0,1339535.38,Tarjeta de crédito,Completada
VT000404,2024-10-04,CL0140,PR004,AG002,AMBA,1,97937.53,0.0,97937.53,Tarjeta de crédito,Completada
VT000405,2023-10-09,CL0112,PR028,AG013,Cuyo,5,11473.71,0.05,57368.56,Transferencia,Completada
VT000406,2024-11-13,CL0411,PR003,AG002,AMBA,1,187533.41,0.0,187533.41,Cheque,Completada
VT000407,2023-11-21,CL0187,PR008,AG008,NOA,1,155758.8,0.0,155758.8,Cheque,Completada
VT000408,2023-01-11,CL0042,PR009,AG003,AMBA,2,322285.14,0.0,644570.28,Transferencia,Completada
VT000409,2024-11-18,CL0054,PR020,AG003,AMBA,2,5787.63,0.0,11575.25,Tarjeta de crédito,Completada
VT000410,2023-03-31,CL0079,PR020,AG003,AMBA,3,6170.26,0.0,18510.77,Transferencia,Completada
VT000411,2023-10-09,CL0450,PR011,AG009,NOA,2,121745.31,0.0,243490.61,Tarjeta de crédito,Completada
VT000412,2024-12-10,CL0210,PR008,AG006,Centro,3,157089.52,0.0,471268.56,Cheque,Anulada
VT000413,2024-12-10,CL0460,PR026,AG012,Patagonia,3,21323.58,0.0,63970.73,Tarjeta de crédito,Completada
VT000414,2024-04-03,CL0409,PR029,AG003,AMBA,3,3620.6,0.0,10861.81,Transferencia,Completada
VT000415,2024-05-15,CL0421,PR002,AG008,NOA,1,275407.5,0.0,275407.5,Transferencia,Completada
VT000416,2023-12-22,CL0145,PR005,AG009,NOA,2,25375.34,0.0,50750.69,Tarjeta de crédito,Completada
VT000417,2023-09-19,CL0137,PR022,AG002,AMBA,3,251231.5,0.0,753694.5,Transferencia,Completada
VT000418,2023-10-16,CL0281,PR027,AG004,AMBA,20,7073.95,0.15,141479.03,Transferencia,Completada
VT000419,2024-06-13,CL0206,PR027,AG005,Centro,10,7535.96,0.1,75359.58,Transferencia,Completada
VT000420,2024-08-13,CL0255,PR026,AG003,AMBA,10,20643.45,0.1,206434.53,Tarjeta de crédito,Completada
VT000421,2024-09-11,CL0034,PR029,AG003,AMBA,5,3400.99,0.05,17004.96,Tarjeta de crédito,Completada
VT000422,2024-09-10,CL0484,PR008,AG008,NOA,3,148127.35,0.0,444382.04,Transferencia,Completada
VT000423,2023-03-31,CL0038,PR004,AG002,AMBA,1,98783.77,0.0,98783.77,Cheque,Completada
VT000424,2024-01-26,CL0091,PR021,AG008,NOA,1,186724.64,0.0,186724.64,Transferencia,Completada
VT000425,2023-03-01,CL0337,PR027,AG013,Cuyo,5,8268.58,0.05,41342.92,Cheque,Completada
VT000426,2024-03-14,CL0080,PR020,AG006,Centro,1,5903.8,0.0,5903.8,Tarjeta de crédito,Completada
VT000427,2023-12-19,CL0061,PR030,AG006,Centro,5,4233.96,0.05,21169.82,Transferencia,Completada
VT000428,2024-11-08,CL0080,PR027,AG001,AMBA,3,8883.82,0.0,26651.46,Transferencia,Completada
VT000429,2023-10-30,CL0040,PR025,AG011,Patagonia,1,27138.98,0.0,27138.98,Tarjeta de crédito,Completada
VT000430,2023-04-21,CL0123,PR003,AG003,AMBA,1,180336.08,0.0,180336.08,Tarjeta de crédito,Completada
VT000431,2023-05-15,CL0136,PR004,AG006,Centro,3,97073.09,0.0,291219.26,Tarjeta de crédito,Completada
VT000432,2024-08-20,CL0252,PR027,AG015,AMBA,3,8442.19,0.0,25326.58,Transferencia,Completada
VT000433,2024-05-06,CL0215,PR007,AG006,Centro,3,35510.79,0.0,106532.38,Cheque,Completada
VT000434,2023-04-10,CL0237,PR002,AG008,NOA,1,279009.65,0.0,279009.65,Cheque,Completada
VT000435,2023-03-24,CL0312,PR029,AG004,AMBA,2,3661.15,0.0,7322.3,Cheque,Completada
VT000436,2024-07-03,CL0116,PR029,AG001,AMBA,5,3289.19,0.05,16445.95,Cheque,Completada
VT000437,2023-03-15,CL0072,PR008,AG010,NEA,1,145155.29,0.0,145155.29,Cheque,Completada
VT000438,2024-10-02,CL0442,PR027,AG001,AMBA,3,8472.43,0.0,25417.3,Cheque,Completada
VT000439,2024-07-08,CL0318,PR002,AG008,NOA,1,289850.57,0.0,289850.57,Transferencia,Completada
VT000440,2023-03-22,CL0039,PR010,AG001,AMBA,3,17738.68,0.0,53216.05,Cheque,Completada
VT000441,2023-03-24,CL0478,PR021,AG011,Patagonia,1,184861.99,0.0,184861.99,Tarjeta de crédito,Completada
VT000442,2024-12-25,CL0347,PR026,AG002,AMBA,3,21378.65,0.0,64135.95,Transferencia,Completada
VT000443,2023-11-13,CL0079,PR001,AG005,Centro,1,440125.55,0.0,440125.55,Tarjeta de crédito,Completada
VT000444,2023-11-10,CL0483,PR013,AG006,Centro,1,365450.05,0.0,365450.05,Transferencia,Completada
VT000445,2024-09-25,CL0182,PR008,AG004,AMBA,1,143742.71,0.0,143742.71,Transferencia,Completada
VT000446,2024-12-09,CL0491,PR030,AG003,AMBA,2,4420.5,0.0,8841.0,Transferencia,Completada
VT000447,2024-12-25,CL0059,PR023,AG005,Centro,1,122444.59,0.0,122444.59,Efectivo,Anulada
VT000448,2024-08-13,CL0083,PR016,AG003,AMBA,2,8888.97,0.0,17777.95,Tarjeta de crédito,Completada
VT000449,2023-11-14,CL0329,PR003,AG004,AMBA,2,185864.38,0.0,371728.76,Transferencia,Completada
VT000450,2023-03-24,CL0014,PR020,AG003,AMBA,2,5928.58,0.0,11857.15,Tarjeta de crédito,Completada
VT000451,2024-08-30,CL0012,PR022,AG006,Centro,1,248792.42,0.0,248792.42,Cheque,Completada
VT000452,2024-03-21,CL0396,PR027,AG002,AMBA,2,8922.68,0.0,17845.36,Cheque,Completada
VT000453,2023-12-11,CL0086,PR011,AG015,AMBA,3,116855.85,0.0,350567.54,Transferencia,Completada
VT000454,2024-11-19,CL0460,PR030,AG005,Centro,10,4085.19,0.1,40851.89,Transferencia,Completada
VT000455,2023-04-18,CL0209,PR017,AG002,AMBA,1,3150.77,0.0,3150.77,Transferencia,Completada
VT000456,2024-01-25,CL0439,PR011,AG005,Centro,1,115053.25,0.0,115053.25,Tarjeta de crédito,Completada
VT000457,2023-01-12,CL0206,PR015,AG012,Patagonia,1,94851.79,0.0,94851.79,Transferencia,Completada
VT000458,2024-01-04,CL0266,PR019,AG001,AMBA,3,4342.05,0.0,13026.14,Cheque,Completada
VT000459,2023-02-28,CL0162,PR029,AG008,NOA,3,3431.52,0.0,10294.56,Tarjeta de crédito,Completada
VT000460,2023-04-24,CL0329,PR026,AG006,Centro,3,21279.08,0.0,63837.25,Efectivo,Completada
VT000461,2023-04-24,CL0163,PR020,AG002,AMBA,5,5440.38,0.05,27201.91,Transferencia,Completada
VT000462,2024-05-28,CL0111,PR006,AG010,NEA,1,12473.86,0.0,12473.86,Tarjeta de crédito,Completada
VT000463,2024-08-07,CL0046,PR006,AG003,AMBA,1,11929.3,0.0,11929.3,Transferencia,Completada
VT000464,2024-04-10,CL0037,PR018,AG003,AMBA,1,2829.5,0.0,2829.5,Tarjeta de crédito,Completada
VT000465,2024-12-13,CL0156,PR026,AG011,Patagonia,10,19387.39,0.1,193873.89,Transferencia,Completada
VT000466,2023-11-14,CL0369,PR026,AG007,Centro,3,22193.95,0.0,66581.84,Efectivo,Completada
VT000467,2023-09-12,CL0103,PR008,AG012,Patagonia,1,156754.25,0.0,156754.25,Transferencia,Completada
VT000468,2024-10-30,CL0151,PR004,AG007,Centro,1,91343.41,0.0,91343.41,Transferencia,Completada
VT000469,2023-07-20,CL0453,PR016,AG009,NOA,2,8392.76,0.0,16785.51,Cheque,Completada
VT000470,2024-12-16,CL0321,PR029,AG011,Patagonia,2,3567.63,0.0,7135.26,Cheque,Completada
VT000471,2023-01-12,CL0460,PR019,AG001,AMBA,2,4420.73,0.0,8841.47,Transferencia,Completada
VT000472,2024-12-18,CL0456,PR013,AG009,NOA,1,359724.7,0.0,359724.7,Transferencia,Completada
VT000473,2023-02-14,CL0041,PR013,AG006,Centro,1,332989.93,0.0,332989.93,Transferencia,Completada
VT000474,2024-11-11,CL0477,PR005,AG001,AMBA,1,24445.59,0.0,24445.59,Cheque,Completada
